task,phrase,kind,base_kind,score,logit,z,grip,proxy_imputed,n_ctx,gt_success,source
close the drawer,"The pull-out compartment, which currently remains protruding awkwardly into the workspace, ought to be propelled inward until it is entirely sealed.",adversarial,,0.1000102383775496,5.304,-3.9441,0.0942,False,64,,generated_adversarial
close the drawer,I need you to push that open drawer back into place.,natural,,0.5281798883539898,6.865,-1.3167,0.0594,False,64,,generated_natural
close the drawer,Can you slide that drawer back in?,natural,,0.5666188418546144,7.0051,-1.0688,0.0568,False,64,,generated_natural
close the drawer,slide the white drawer with the red front closed,search,,0.683720113411544,7.4321,-0.3434,0.0476,False,64,,search_boards
close the drawer,slide the red drawer in,search,,0.7183685173070689,7.5584,-0.0708,0.0471,False,64,,search_boards
close the drawer,push the white drawer with the red front closed,search,,0.7467841425379381,7.662,-0.1681,0.0341,False,64,,search_boards
close the drawer,shut the red drawer,search,,0.7527812771762193,7.6838,0.0945,0.0425,False,64,,search_boards
close the drawer,push the red-front drawer shut,search,,0.7685829449152608,7.7414,0.042,0.0354,False,64,,search_boards
close the drawer,Go ahead and push the drawer in.,natural,,0.8325829086643122,7.9748,0.1912,0.0206,False,64,,generated_natural
close the drawer,Close the red-faced drawer.,rephrased,natural,0.8718907280771094,8.1181,0.9841,0.0391,False,64,,loop_qwen
close the drawer,Please close the wooden drawer.,natural,,0.8836965868107827,8.1611,0.4374,0.0138,False,64,,generated_natural
close the drawer,Push the drawer completely closed.,natural,,0.8853201346349304,8.167,0.5838,0.019,False,64,,generated_natural
close the drawer,push the drawer shut,search,,0.8980485364764053,8.2134,0.7719,0.0223,False,64,,search_boards
close the drawer,Make sure the open drawer is shut.,natural,,0.9071924992794855,8.2468,0.7254,0.0176,False,64,,generated_natural
close the drawer,Slide the drawer shut.,natural,,0.9252347490511289,8.3126,0.7839,0.014,False,64,,generated_natural
close the drawer,close the drawer,original,,0.9366405200943645,8.3541,0.9364,0.0164,False,64,,search_boards
close the drawer,Shut the drawer.,natural,,0.9981426424931059,8.5784,1.4853,0.0181,False,512,,generated_natural
close the drawer,Close the drawer.,rephrased,natural,1.0,8.5851,1.585,0.0214,False,64,,loop_claude
close white1fbox flap,push down the white cardboard tab,rephrased,search,0.0,5.0556,-6.5235,0.0148,False,64,,loop_qwen
close white1fbox flap,I would be most appreciative if you could direct your manipulators toward the unpigmented receptacle and ensure its hinged appendage is maneuvered into a closed state.,adversarial,,0.18813615888305385,5.6805,-4.9733,0.0205,False,64,,generated_adversarial
close white1fbox flap,"Should you find yourself in proximity to the snow-hued carton, execute a downward rotation upon its extended top leaf such that the opening is completely occluded.",adversarial,,0.18903071569567884,5.6835,-4.9555,0.0209,False,64,,generated_adversarial
close white1fbox flap,"Regarding the starkly colored white storage unit which currently remains open, kindly articulate the protruding section of the material until it covers the opening entirely.",adversarial,,0.20512130524200367,5.7369,-4.9174,0.0177,False,64,,generated_adversarial
close white1fbox flap,Go ahead and close the hinged part of the white box.,natural,,0.29597509427485424,6.0387,-4.1851,0.0198,False,64,,generated_natural
close white1fbox flap,Can you fold down the flap of that white carton?,natural,,0.841451682340437,7.8506,-0.322,0.0114,False,64,,generated_natural
close white1fbox flap,"In the event that the alabaster-toned shipping vessel remains exposed, kindly apply the necessary force to its extended top flap to bring it into a securely shut orientation.",adversarial,,0.8604668692081233,7.9138,-0.3422,0.005,False,64,,generated_adversarial
close white1fbox flap,The white box has an open flap that needs to be shut.,natural,,0.8688142984658783,7.9415,-0.2825,0.0049,False,64,,generated_natural
close white1fbox flap,Put the flap down on the white box.,natural,,0.8762980029965425,7.9664,-0.1308,0.0087,False,64,,generated_natural
close white1fbox flap,Make sure the white box is sealed by folding its flap down.,natural,,0.8796800850545309,7.9776,-0.1278,0.0078,False,64,,generated_natural
close white1fbox flap,fold down the box flap,rephrased,search,0.9022960222781564,8.0528,-0.0324,0.0049,False,64,,loop_claude
close white1fbox flap,Fold down the white box flap.,rephrased,search,0.9023560200961075,8.053,0.0385,0.0077,False,64,,loop_claude
close white1fbox flap,fold down the white box flap,search,,0.9113256914925749,8.0828,0.0698,0.0063,False,448,,search_boards
close white1fbox flap,Push the flap closed on the white container.,natural,,0.9213569102210942,8.1161,0.1711,0.0073,False,64,,generated_natural
close white1fbox flap,"Shut the white box's flap, please.",natural,,0.9214669694269563,8.1164,0.1357,0.0059,False,64,,generated_natural
close white1fbox flap,close flap of the white box,search,,0.928126157440941,8.1386,0.1616,0.005,False,64,,search_boards
close white1fbox flap,close the flap on the box,search,,0.9298177868761142,8.1442,0.1835,0.0053,False,64,,probe
close white1fbox flap,Close the flap on the white box.,natural,,0.9324250083057888,8.1528,0.2014,0.0053,False,64,,generated_natural
close white1fbox flap,close the flap on the white box,search,,0.9369613304758253,8.1679,0.2296,0.005,False,64,,search_boards
close white1fbox flap,close white box's flap,search,,0.9549635248000294,8.2277,0.3541,0.0047,False,64,,search_boards
close white1fbox flap,close white box flap,search,,0.956802311108197,8.2338,0.3669,0.0046,False,64,,search_boards
close white1fbox flap,close white1fbox flap,original,,1.0,8.3773,0.6873,0.0045,False,64,,search_boards
closed the drawer,"Assuming no further items need to be extracted, proceed to apply steady pressure to the outward-facing plane of the extended sliding cubby until it has retreated completely into its enclosing framework.",adversarial,,0.0,3.4949,-5.8437,0.1794,False,64,,generated_adversarial
closed the drawer,"Provided that the tracks are clear of obstruction, apply inward lateral force to the extended wooden compartment until it sits completely flush with the surrounding frame.",adversarial,,0.12954193562365754,4.1103,-5.1583,0.1519,False,64,,generated_adversarial
closed the drawer,"If it is not too much of an imposition, kindly return the horizontally sliding storage receptacle to its fully sealed state.",adversarial,,0.19868379579806206,4.4387,-5.0075,0.1288,False,64,,generated_adversarial
closed the drawer,"Directing your attention to the protruding sliding bin, please exert sufficient inward momentum against its front face to restore it to a fully concealed state within the cabinetry.",adversarial,,0.24732053460790931,4.6698,-4.3042,0.1361,False,64,,generated_adversarial
closed the drawer,Go ahead and shut the storage compartment.,natural,,0.6065896609122166,6.3765,-1.6812,0.0883,False,64,,generated_natural
closed the drawer,Slide the drawer back into place.,natural,,0.6094426148740765,6.3901,-1.4118,0.0977,False,64,,generated_natural
closed the drawer,Push the wooden drawer all the way in.,natural,,0.6904077535305841,6.7747,-0.9859,0.0804,False,64,,generated_natural
closed the drawer,push the red drawer in,search,,0.7926702605450826,7.2605,-0.7509,0.0467,False,64,,search_boards
closed the drawer,push the wooden drawer in,search,,0.8391057265141811,7.4811,-0.4792,0.0379,False,64,,search_boards
closed the drawer,push the red drawer closed,search,,0.8496816549584754,7.5313,-0.2145,0.0438,False,64,,search_boards
closed the drawer,slide the red drawer shut,search,,0.8718068928707817,7.6364,-0.2375,0.0337,False,64,,search_boards
closed the drawer,That open drawer needs to be closed.,natural,,0.8814781496693332,7.6824,-0.1228,0.0341,False,64,,generated_natural
closed the drawer,Please close the drawer.,natural,,0.8871505820954935,7.7093,0.048,0.0384,False,64,,generated_natural
closed the drawer,push in the drawer,search,,0.8914948804373138,7.73,0.0074,0.035,False,64,,search_boards
closed the drawer,Make sure the drawer is shut completely.,natural,,0.8925461436737978,7.7349,0.0632,0.0368,False,64,,generated_natural
closed the drawer,push the drawer shut,search,,0.8962500798104612,7.7525,0.1554,0.0388,False,64,,search_boards
closed the drawer,Shut the drawer for me.,natural,,0.9007623330152636,7.774,0.0855,0.0342,False,64,,generated_natural
closed the drawer,Can you just push the drawer shut?,natural,,0.920105978313628,7.8659,0.2758,0.0335,False,64,,generated_natural
closed the drawer,closed the drawer,original,,1.0,8.2454,1.0157,0.0291,False,64,,search_boards
end effector reaching corn,put the gripper next to the corn,search,,0.0,4.6195,-5.7913,0.0821,False,64,,search_boards
end effector reaching corn,Go ahead and extend your arm to the yellow vegetable.,natural,,0.26859640717873484,5.6469,-4.0744,0.0588,False,64,,generated_natural
end effector reaching corn,"Irrespective of any other items in your current workspace, kindly initiate a trajectory that culminates with your terminal tool center point situated adjacently to the yellow starchy crop.",adversarial,,0.27616121828864865,5.6758,-3.2477,0.0887,False,64,,generated_adversarial
end effector reaching corn,Move your gripper over to the piece of corn.,natural,,0.288390315628748,5.7226,-3.4276,0.0775,False,64,,generated_natural
end effector reaching corn,"Provided you are ready to commence operations, it is strictly required that the terminal link of the arm be translated into immediate spatial proximity with the maize.",adversarial,,0.36939596800547014,6.0325,-2.6576,0.0803,False,64,,generated_adversarial
end effector reaching corn,"I would be most grateful if you could see fit to advance your manipulating appendage toward the yellow, kernel-bearing agricultural product.",adversarial,,0.3794207678187041,6.0708,-2.7907,0.0717,False,64,,generated_adversarial
end effector reaching corn,Position the end effector right next to the corn cob.,natural,,0.42398325376054524,6.2413,-2.6744,0.0612,False,64,,generated_natural
end effector reaching corn,Head over to the sweetcorn.,natural,,0.4335286828165439,6.2778,-2.3824,0.0695,False,64,,generated_natural
end effector reaching corn,position gripper next to the corn,search,,0.4895761544256451,6.4922,-2.3883,0.0503,False,64,,search_boards
end effector reaching corn,Bring your hand right up to the ear of corn.,natural,,0.5555053061588946,6.7444,-1.6,0.059,False,64,,generated_natural
end effector reaching corn,touch the corn with the gripper,search,,0.569896737426932,6.7994,-2.3208,0.0258,False,64,,search_boards
end effector reaching corn,"Assuming all prerequisite safety checks have concluded, it is imperative that you pilot your distal grasping apparatus to converge upon the spatial coordinates currently occupied by the cob of maize.",adversarial,,0.5707232183963054,6.8026,-1.9207,0.0412,False,64,,generated_adversarial
end effector reaching corn,touch the yellow corn with the gripper,search,,0.5797958776619047,6.8373,-2.3966,0.0195,False,64,,search_boards
end effector reaching corn,touch the toy corn with the gripper,search,,0.5852004537250339,6.858,-2.1508,0.0273,False,64,,search_boards
end effector reaching corn,touch the yellow corn,search,,0.609483766342602,6.9508,-2.1307,0.0199,False,64,,search_boards
end effector reaching corn,reach for the yellow corn on the stove,search,,0.630513108921283,7.0313,-1.0675,0.0545,False,64,,search_boards
end effector reaching corn,Direct your gripper to the corn.,natural,,0.657018206034039,7.1327,-1.048,0.0463,False,64,,generated_natural
end effector reaching corn,Stretch your arm out to where the corn is located.,natural,,0.6718308614347991,7.1893,-1.4347,0.0261,False,64,,generated_natural
end effector reaching corn,Reach for the corn.,natural,,0.7483702324176896,7.4821,-0.3549,0.0427,False,64,,generated_natural
end effector reaching corn,move the end effector to the corn,search,,0.8592781215388529,7.9063,0.0011,0.0192,False,64,,probe
end effector reaching corn,end effector reaching corn,original,,0.983363092126636,8.381,0.9233,0.0135,False,64,,search_boards
end effector reaching corn,end effector reaching the corn,search,,1.0,8.4446,0.9592,0.0093,False,64,,probe
