task,phrase,kind,base_kind,proxy,proxy_imputed,n_ctx,gt_success,source
take cup off plate,remove orange cup from yellow plate,search,,0.9922125392301968,True,80,,search_boards
take cup off plate,take the orange cup away from the yellow plate,search,,0.9922787297832899,True,80,,search_boards
take lid off pot or pan,remove the metal lid from the pot,search,,0.971090105029888,True,80,,search_boards
take lid off pot or pan,remove the lid of the silver pot,search,,0.9729011929378246,True,80,,search_boards
take lid off pot or pan,take off the metal lid from the pot,search,,0.9741296548814613,True,80,,search_boards
take lid off pot or pan,take the metal lid off the pot,search,,0.9768060115619965,True,80,,search_boards
take lid off pot or pan,take lid off pot or pan,original,,0.9847109051298103,True,80,,search_boards
take lid off pot or pan,take the lid off the silver pot,search,,0.9945770496844383,True,80,,search_boards
take lid off pot or pan,take off the lid of the silver pot,search,,0.9945801013861008,True,80,,search_boards
take spatula off plate sink,take the green spatula from the plate,search,,0.9776126335872879,True,80,,search_boards
take spatula off plate sink,take the green spatula off the plate,search,,0.978122171496823,True,80,,search_boards
take spatula off plate sink,grab the green spatula off the plate,search,,0.9784372451684509,True,80,,search_boards
take spatula off plate sink,pick up the green spatula off the plate,search,,0.979913820894603,True,80,,search_boards
take spatula off plate sink,take spatula off plate sink,original,,0.9852401864426834,True,80,,search_boards
take spatula off plate sink,remove the spatula from the yellow plate,search,,0.9946208297811853,True,80,,search_boards
take spatula off plate sink,lift the green spatula off the plate,search,,0.9946365527194648,True,80,,search_boards
take spatula off plate sink,grab the spatula from the plate,search,,0.9946377602812663,True,80,,search_boards
take sushi off plate,grab the sushi up from the green plate,search,,0.9869266260720638,True,80,,search_boards
take sushi off plate,pick the sushi up from the green plate,search,,0.9905280248623385,True,80,,search_boards
take sushi off plate,pick up the sushi from the green plate,search,,0.9906776467767857,True,80,,search_boards
take sushi off plate,pick the sushi up off the green plate,search,,0.9909911482204793,True,80,,search_boards
take sushi off plate,take sushi off plate,original,,0.9913652213814087,True,80,,search_boards
take sushi off plate,pick up the sushi on the plate,search,,0.9946678615976142,True,80,,search_boards
take sushi off plate,grab the sushi off the plate,search,,0.9946756603715615,True,80,,search_boards
take sushi off plate,grab the sushi from the green plate,search,,0.9946882344315574,True,80,,search_boards
take sushi out of pan,pick up the red piece from the pot,search,,0.9713999066241634,True,80,,search_boards
take sushi out of pan,take the red sushi out of the pot,search,,0.9868754109521086,True,80,,search_boards
take sushi out of pan,remove the red sushi from the pot,search,,0.9887898082147282,True,80,,search_boards
take sushi out of pan,take sushi out of pan,original,,0.9894096000719074,True,80,,search_boards
take sushi out of pan,remove the red piece from the pot,search,,0.9901666563421897,True,80,,search_boards
take sushi out of pan,take the red sushi out of the silver pot,search,,0.9944940046636591,True,80,,search_boards
take sushi out of pan,grasp the red sushi from the pot and set it down,search,,0.9945094782150269,True,80,,search_boards
take sushi out of pot cardboard fence,grasp the red pepper and move it onto the counter,search,,0.9912873589107047,True,80,,search_boards
take sushi out of pot cardboard fence,grasp the red pepper and set it down on the counter,search,,0.9916351641444318,True,80,,search_boards
take sushi out of pot cardboard fence,grasp the red pepper and place it on the counter,search,,0.9917443056492778,True,80,,search_boards
take sushi out of pot cardboard fence,grasp the red pepper and put it on the counter,search,,0.9917914370940322,True,80,,search_boards
take sushi out of pot cardboard fence,take sushi out of pot cardboard fence,original,,0.992094460659402,True,80,,search_boards
take sushi out of pot cardboard fence,grab the red pepper and move it outside the cardboard wall,search,,0.994603238570645,True,80,,search_boards
take sushi out of pot cardboard fence,place the red pepper outside the wooden cutting tray,search,,0.9946056683419404,True,80,,search_boards
take sushi out of pot cardboard fence,pick up the red pepper and set it down on the right,search,,0.9946129511296354,True,80,,search_boards
take the eggplant and put it between the two right burners,move the purple eggplant to the back right side of the desk,search,,0.9262121350263791,True,80,,search_boards
take the eggplant and put it between the two right burners,grasp the purple eggplant and put it on the back right of the table,search,,0.9302749175085061,True,80,,search_boards
take the eggplant and put it between the two right burners,grab the purple eggplant and move it to the back right of the desk,search,,0.9388213299551869,True,80,,search_boards
take the eggplant and put it between the two right burners,grasp the eggplant and place it on the empty space near the back,search,,0.9512581983711178,True,80,,search_boards
take the eggplant and put it between the two right burners,take the eggplant and put it between the two right burners,original,,0.9901069631733973,True,80,,search_boards
take the eggplant and put it between the two right burners,move the purple eggplant to the top right section of the table,search,,0.9946244622155477,True,80,,search_boards
take the eggplant and put it between the two right burners,pick up the purple eggplant and place it near the back right corner of the table,search,,0.9946323241227918,True,80,,search_boards
topple basil bottle cardboard fence,knock over the red jar on the left,search,,0.9750214605673813,True,80,,search_boards
topple basil bottle cardboard fence,push over the red jar,search,,0.9764754774410151,True,80,,search_boards
topple basil bottle cardboard fence,push over the red bottle on the left,search,,0.9838727920689345,True,80,,search_boards
topple basil bottle cardboard fence,topple the red bottle on the left,search,,0.9860767928413136,True,80,,search_boards
topple basil bottle cardboard fence,topple basil bottle cardboard fence,original,,0.9886331544278761,True,80,,search_boards
topple basil bottle cardboard fence,push the red bottle over,search,,0.9946135575870098,True,80,,search_boards
topple basil bottle cardboard fence,tip over the red jar,search,,0.9946159827375478,True,80,,search_boards
topple hot sauce bottle cardboard fence,topple the red bottle on the table,search,,0.9876895008843599,True,80,,search_boards
topple hot sauce bottle cardboard fence,tip over the red bottle,search,,0.9892603108014284,True,80,,search_boards
topple hot sauce bottle cardboard fence,knock over the red bottle in the tray,search,,0.9892639180076461,True,80,,search_boards
topple hot sauce bottle cardboard fence,topple hot sauce bottle in cardboard fence,search,,0.9907089562161242,True,80,,search_boards
topple hot sauce bottle cardboard fence,topple hot sauce bottle cardboard fence,original,,0.9910234284492428,True,80,,search_boards
topple hot sauce bottle cardboard fence,topple hot sauce bottle,search,,0.9912462029284373,True,80,,search_boards
turn faucet front to left,turn faucet front to left,original,,0.9908629228865212,True,80,,search_boards
turn faucet front to left,turn faucet lever to the left,search,,0.9910565973891501,True,80,,search_boards
turn faucet front to left,turn silver faucet lever to the left,search,,0.9914443145533754,True,80,,search_boards
turn faucet front to left,push the faucet lever left,search,,0.9923966399158829,True,80,,search_boards
turn faucet front to left,push faucet lever left,search,,0.9926329224273253,True,80,,search_boards
turn faucet front to left,push the faucet lever to the left,search,,0.9945898553586133,True,80,,search_boards
turn faucet front to left,rotate the faucet lever to the left,search,,0.9946038461154969,True,80,,search_boards
turn faucet left,turn faucet left,original,,0.9942824268387689,True,80,,search_boards
turn faucet left,rotate the faucet handle leftward,search,,0.994290786113007,True,80,,search_boards
turn faucet left,push faucet to the left,search,,0.9943138715085234,True,80,,search_boards
turn faucet left,turn faucet handle to the left,search,,0.9943145114428962,True,80,,search_boards
turn faucet left,rotate the faucet left,search,,0.9943157910968249,True,80,,search_boards
turn faucet left,rotate faucet handle left,search,,0.9943183495456344,True,80,,search_boards
turn faucet left,rotate faucet left,search,,0.9943330384221835,True,80,,search_boards
turn faucet left,rotate faucet to the left,search,,0.9943743466359444,True,80,,search_boards
turn faucet right,rotate faucet knob to the right,search,,0.99451874158008,True,80,,search_boards
turn faucet right,rotate the metal faucet to the right,search,,0.9945212091846981,True,80,,search_boards
turn faucet right,rotate faucet handle rightwards,search,,0.9945378366436762,True,80,,search_boards
turn faucet right,turn faucet right,original,,0.9945501209157512,True,80,,search_boards
turn faucet right,rotate faucet clockwise,search,,0.9945519611852727,True,80,,search_boards
turn faucet right,rotate the faucet clockwise,search,,0.9945519611852727,True,80,,search_boards
turn faucet right,rotate the metallic faucet knob to the right,search,,0.9945886370674462,True,80,,search_boards
turn faucet right,rotate silver faucet knob clockwise,search,,0.9945947257959933,True,80,,search_boards
turn lever vertical to front,[dry-run:gemini] b1f84e140a99,rephrased,search,0.3082165053507561,False,80,,loop_gemini
turn lever vertical to front,rotate the silver handle forward,search,,0.9776818948071541,True,80,,search_boards
turn lever vertical to front,point the silver handle forward,search,,0.9813327333831044,True,80,,search_boards
turn lever vertical to front,turn the silver handle forward,search,,0.9825156609567128,True,80,,search_boards
turn lever vertical to front,pull the silver handle forward,search,,0.9833472877276872,True,80,,search_boards
turn lever vertical to front,turn lever vertical to front,original,,0.9859440775391353,True,80,,search_boards
turn lever vertical to front,turn the silver faucet handle to the front,search,,0.989645363512578,True,80,,search_boards
turn lever vertical to front,turn the silver handle on the faucet forward,search,,0.9912619040700303,True,80,,search_boards
turn lever vertical to front,rotate the faucet lever to the vertical position,search,,0.9916210685711615,True,80,,search_boards
turn lever vertical to front,point the faucet lever forward,search,,0.9931941315530224,True,80,,search_boards
turn lever vertical to front,turn the faucet lever forward,search,,0.9935182806819575,True,80,,search_boards
turn lever vertical to front,turn the faucet handle forward,search,,0.9935691067458564,True,80,,search_boards
unfold the cloth from bottom left to top right,open up the blue cloth,search,,0.9591614241148261,True,80,,search_boards
unfold the cloth from bottom left to top right,unfold the light blue cloth,search,,0.9628693922001693,True,80,,search_boards
unfold the cloth from bottom left to top right,unfold the cloth diagonally,search,,0.9657768771802434,True,80,,search_boards
unfold the cloth from bottom left to top right,unfold the cloth from bottom left to top right,original,,0.9907640151891299,True,80,,search_boards
unfold the cloth from bottom right to top left,open up the yellow cloth from bottom right to top left,search,,0.9858717359040644,True,80,,search_boards
unfold the cloth from bottom right to top left,unfold the yellow cloth starting from bottom right to top left,search,,0.9860938772304797,True,80,,search_boards
unfold the cloth from bottom right to top left,unfold the yellow cloth towards the top left,search,,0.9861078399930622,True,80,,search_boards
unfold the cloth from bottom right to top left,unfold the yellow cloth from bottom right to top left,search,,0.988224089413485,True,80,,search_boards
unfold the cloth from bottom right to top left,unfold the cloth from bottom right to top left,original,,0.9883668085811186,True,80,,search_boards
unfold the cloth from bottom to top,[dry-run:gemini] edefd6552979,rephrased,search,0.9212227269808776,False,80,,loop_gemini
unfold the cloth from bottom to top,flatten the orange rag from bottom to top,search,,0.9716660007990655,True,80,,search_boards
unfold the cloth from bottom to top,open up the orange towel from bottom to top,search,,0.9721542504409163,True,80,,search_boards
unfold the cloth from bottom to top,open up the orange cloth from bottom to top,search,,0.9748582940238404,True,80,,search_boards
unfold the cloth from bottom to top,open up the cloth from bottom to top,search,,0.9799071359653255,True,80,,search_boards
unfold the cloth from bottom to top,unfold the cloth from bottom to top,original,,0.9899076452369342,True,80,,search_boards
unfold the cloth from bottom to top,unfold orange cloth from bottom to top,search,,0.9945070053560536,True,80,,search_boards
unfold the cloth from bottom to top,flatten the orange cloth from bottom to top,search,,0.9945088601040932,True,80,,search_boards
unfold the cloth from left to right,open up the cloth from left to right,search,,0.972886267580942,True,80,,search_boards
unfold the cloth from left to right,open up the yellow cloth to the right,search,,0.9742974255260474,True,80,,search_boards
unfold the cloth from left to right,open the yellow cloth from left to right,search,,0.98084128353574,True,80,,search_boards
unfold the cloth from left to right,open up the yellow cloth from left to right,search,,0.9810275731579643,True,80,,search_boards
unfold the cloth from left to right,unfold the cloth from left to right,original,,0.989256702396391,True,80,,search_boards
unfold the cloth from left to right,unfold the yellow towel to the right,search,,0.9893262528345345,True,80,,search_boards
unfold the cloth from left to right,unfold the yellow cloth from left to right,search,,0.9893537096836547,True,80,,search_boards
unfold the cloth from right to left,spread the orange rag to the left,search,,0.9770813695044371,True,80,,search_boards
unfold the cloth from right to left,spread the orange cloth to the left,search,,0.9802145936147818,True,80,,search_boards
unfold the cloth from right to left,spread the orange cloth leftward,search,,0.9816555127674543,True,80,,search_boards
unfold the cloth from right to left,spread out the orange cloth to the left,search,,0.9830575329654972,True,80,,search_boards
unfold the cloth from right to left,unfold the cloth from right to left,original,,0.9892036411425084,True,80,,search_boards
unfold the cloth from right to left,spread out the orange cloth from right to left,search,,0.9946123446043502,True,80,,search_boards
unfold the cloth from right to left,unfold the orange cloth to the left,search,,0.994619012648627,True,80,,search_boards
unfold the cloth from right to left,unfold the orange rag,search,,0.9946244622155477,True,80,,search_boards
unfold the cloth from right to left,spread the orange cloth from right to left,search,,0.994653433998893,True,80,,search_boards
unfold the cloth from top left to bottom right,unfold the blue cloth from the top left corner to the bottom right,search,,0.9584911357695498,True,80,,search_boards
unfold the cloth from top left to bottom right,unfold the cloth diagonally from top left to bottom right,search,,0.9748222027133875,True,80,,search_boards
unfold the cloth from top left to bottom right,unfold the cloth from the top left to the bottom right,search,,0.9750049146004693,True,80,,search_boards
unfold the cloth from top left to bottom right,unfold the cloth from top left toward bottom right,search,,0.9816718126634616,True,80,,search_boards
unfold the cloth from top left to bottom right,unfold the cloth from top left to bottom right corner,search,,0.9851741996505917,True,80,,search_boards
unfold the cloth from top left to bottom right,unfold the cloth from top-left to bottom-right,search,,0.9866223283933852,True,80,,search_boards
unfold the cloth from top left to bottom right,unfold the cloth from top left to bottom right,original,,0.9872212359680713,True,80,,search_boards
unfold the cloth from top right to bottom left,unfold the blue fabric from the top right corner,search,,0.9806274133317845,True,80,,search_boards
unfold the cloth from top right to bottom left,pull open the blue cloth from top right to bottom left,search,,0.9831346562843393,True,80,,search_boards
unfold the cloth from top right to bottom left,unfold the blue fabric starting from the top right,search,,0.9877950273862407,True,80,,search_boards
unfold the cloth from top right to bottom left,unfold the blue cloth starting from the top right,search,,0.987894246792659,True,80,,search_boards
unfold the cloth from top right to bottom left,unfold the blue cloth downwards and to the left,search,,0.9908475380211709,True,80,,search_boards
unfold the cloth from top right to bottom left,unfold the cloth from top right to bottom left,original,,0.9925647349555038,True,80,,search_boards
unzip zipper bag,unzip the small black protective case,search,,0.9675599208352101,True,80,,search_boards
unzip zipper bag,unzip the black protective case,search,,0.9795927373033695,True,80,,search_boards
unzip zipper bag,unzip the black carrying case,search,,0.9869645438816356,True,80,,search_boards
unzip zipper bag,pull the zipper on the black protective case,search,,0.9895661898620255,True,80,,search_boards
unzip zipper bag,unzip zipper bag,original,,0.9897020462915939,True,80,,search_boards
unzip zipper bag,unzip the small black bag,search,,0.9946425878249416,True,80,,search_boards
unzip zipper bag,pull open the zipper on the black bag,search,,0.9946437940352771,True,80,,search_boards
upright basil bottle cardboard fence,stand up the red spice bottle,search,,0.8786347451572089,True,80,,search_boards
upright basil bottle cardboard fence,stand up the spice bottle,search,,0.889853805366193,True,80,,search_boards
upright basil bottle cardboard fence,stand up the red container,search,,0.9011361226572826,True,80,,search_boards
upright basil bottle cardboard fence,stand up the red plastic bottle,search,,0.9070336028664484,True,80,,search_boards
upright basil bottle cardboard fence,upright basil bottle cardboard fence,original,,0.9857100145974416,True,80,,search_boards
upright basil bottle cardboard fence,stand up the red jar,search,,0.9946371565341711,True,80,,search_boards
upright basil bottle cardboard fence,make the red bottle stand up,search,,0.9946395711169631,True,80,,search_boards
upright basil bottle cardboard fence,stand upright the red bottle,search,,0.9946474110458408,True,80,,search_boards
upright basil bottle cardboard fence,stand up the red bottle,search,,0.9946492186399937,True,80,,search_boards
upright hot sauce bottle cardboard fence,place the red bottle standing up in the tray,search,,0.9793308820267949,True,80,,search_boards
upright hot sauce bottle cardboard fence,set the red bottle standing up,search,,0.9809388848339119,True,80,,search_boards
upright hot sauce bottle cardboard fence,stand up the red bottle in the tray,search,,0.9849610833152173,True,80,,search_boards
upright hot sauce bottle cardboard fence,set the red sauce bottle upright,search,,0.9861650973864549,True,80,,search_boards
upright hot sauce bottle cardboard fence,upright hot sauce bottle cardboard fence,original,,0.9887697153859281,True,80,,search_boards
upright hot sauce bottle cardboard fence,stand up the red sauce bottle inside the box,search,,0.9946286969722988,True,80,,search_boards
upright hot sauce bottle cardboard fence,pick up and place the hot sauce bottle upright,search,,0.994634740869607,True,80,,search_boards
upright hot sauce bottle cardboard fence,place the red bottle standing up,search,,0.9946425878249416,True,80,,search_boards
upright hot sauce bottle cardboard fence,set the red sauce bottle standing up,search,,0.9946431909638773,True,80,,search_boards
wipe pot with sponge,[dry-run:gemini] e08c3d040195,rephrased,search,0.23799506858698208,False,80,,loop_gemini
wipe pot with sponge,use the yellow sponge to wipe the pot,search,,0.9901412751953994,True,80,,search_boards
wipe pot with sponge,wipe pot with sponge,original,,0.9904458998206073,True,80,,search_boards
wipe pot with sponge,use the yellow sponge to clean off the pot,search,,0.99047798010894,True,80,,search_boards
wipe pot with sponge,use the yellow sponge to wipe down the pot,search,,0.990593643061179,True,80,,search_boards
wipe pot with sponge,use the yellow sponge to wipe off the pot,search,,0.9907099980681574,True,80,,search_boards
wipe pot with sponge,clean the pot with the yellow sponge,search,,0.994523675684544,True,80,,search_boards
wipe pot with sponge,use the sponge to wipe the pot,search,,0.9945347612754014,True,80,,search_boards
wipe pot with sponge,use the yellow sponge to clean the pot,search,,0.9945776601614528,True,80,,search_boards
zip zipper bag,zip up the black pouch,search,,0.9903262693460226,True,80,,search_boards
zip zipper bag,zip up the round black pouch,search,,0.9908639476327019,True,80,,search_boards
zip zipper bag,zip the round black pouch,search,,0.9909587529693236,True,80,,search_boards
zip zipper bag,zip the black pouch closed,search,,0.9914395124278237,True,80,,search_boards
zip zipper bag,zip zipper bag,original,,0.9927698785832844,True,80,,search_boards
zip zipper bag,zip up the black case,search,,0.9946696623225316,True,80,,search_boards
zip zipper bag,close the zipper on the black bag,search,,0.9946720623482174,True,80,,search_boards
